age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
29;blue-collar;married;unknown;True;163;True;True;cellular;23;jul;586;2;-1;0;unknown;True
42;management;married;secondary;True;1331;True;True;cellular;23;jul;698;2;-1;0;unknown;True
49;technician;married;secondary;True;-142;True;True;cellular;23;jul;73;4;-1;0;unknown;True
43;management;married;tertiary;True;62;True;True;cellular;23;jul;212;3;-1;0;unknown;True
57;management;married;secondary;True;-868;True;True;cellular;23;jul;186;1;-1;0;unknown;True
55;retired;divorced;tertiary;True;-458;True;True;cellular;23;jul;1331;3;-1;0;unknown;True
26;entrepreneur;married;secondary;True;321;True;True;cellular;23;jul;638;2;-1;0;unknown;True
42;blue-collar;married;primary;True;1532;True;True;cellular;23;jul;98;3;-1;0;unknown;True
52;management;married;tertiary;True;659;True;True;cellular;23;jul;517;4;-1;0;unknown;True
32;blue-collar;single;secondary;True;0;True;True;cellular;23;jul;271;6;-1;0;unknown;True
32;blue-collar;married;secondary;True;476;True;True;cellular;23;jul;956;9;-1;0;unknown;True
30;self-employed;single;tertiary;True;76;True;True;cellular;23;jul;100;2;-1;0;unknown;True
40;management;married;tertiary;True;2471;True;True;cellular;23;jul;206;1;-1;0;unknown;True
43;admin.;married;secondary;True;-465;True;True;cellular;23;jul;166;1;-1;0;unknown;True
53;technician;divorced;secondary;True;2156;True;True;cellular;23;jul;671;4;-1;0;unknown;True
43;management;divorced;secondary;True;1387;True;True;telephone;23;jul;296;2;-1;0;unknown;True
47;technician;single;secondary;True;1101;True;True;cellular;23;jul;957;3;-1;0;unknown;True
48;blue-collar;married;primary;True;329;True;True;telephone;23;jul;85;6;-1;0;unknown;True
43;housemaid;married;secondary;True;743;True;True;cellular;23;jul;323;3;-1;0;unknown;True
55;services;married;secondary;True;1150;True;True;cellular;23;jul;218;3;-1;0;unknown;True
53;self-employed;married;tertiary;True;1672;True;True;cellular;23;jul;438;1;-1;0;unknown;True
50;technician;married;secondary;True;1130;True;True;cellular;23;jul;119;2;-1;0;unknown;True
57;management;married;tertiary;True;215;True;True;cellular;23;jul;288;9;-1;0;unknown;True
32;admin.;single;secondary;True;458;True;True;cellular;23;jul;125;2;-1;0;unknown;True
46;technician;married;secondary;True;475;True;True;cellular;23;jul;158;2;-1;0;unknown;True
43;admin.;married;secondary;True;315;True;True;cellular;23;jul;129;2;-1;0;unknown;True
26;technician;single;secondary;True;33;True;True;cellular;23;jul;91;7;-1;0;unknown;True
48;services;single;secondary;True;-470;True;True;cellular;23;jul;544;11;-1;0;unknown;True
48;blue-collar;married;secondary;True;291;True;True;cellular;23;jul;448;2;-1;0;unknown;True
42;services;divorced;secondary;True;0;True;True;cellular;23;jul;168;1;-1;0;unknown;True
37;admin.;married;secondary;True;581;True;True;cellular;23;jul;203;4;-1;0;unknown;True
27;self-employed;married;tertiary;True;607;True;True;cellular;23;jul;123;3;-1;0;unknown;True
46;technician;married;secondary;True;416;True;True;cellular;23;jul;361;3;-1;0;unknown;True
35;blue-collar;married;secondary;True;74;True;True;cellular;23;jul;248;2;-1;0;unknown;True
48;technician;single;secondary;True;329;True;True;cellular;23;jul;711;1;-1;0;unknown;True
56;services;married;secondary;True;-229;True;True;cellular;23;jul;55;10;-1;0;unknown;True
50;entrepreneur;married;tertiary;True;-168;True;True;cellular;23;jul;1327;2;-1;0;unknown;True
48;management;married;secondary;True;0;True;True;telephone;23;jul;90;2;-1;0;unknown;True
44;services;married;secondary;True;1106;True;True;telephone;23;jul;239;11;-1;0;unknown;True
56;retired;married;tertiary;True;5;True;True;cellular;23;jul;122;3;-1;0;unknown;True
28;services;single;secondary;True;-221;True;True;cellular;23;jul;1090;12;-1;0;unknown;True
27;housemaid;married;secondary;True;4848;True;True;telephone;23;jul;82;3;-1;0;unknown;True
34;management;married;tertiary;True;415;True;True;cellular;23;jul;361;2;-1;0;unknown;True
59;housemaid;married;primary;True;509;True;True;telephone;23;jul;67;2;-1;0;unknown;True
32;blue-collar;single;secondary;True;799;True;True;cellular;23;jul;2078;6;-1;0;unknown;True
42;technician;married;secondary;True;-470;True;True;cellular;23;jul;185;10;-1;0;unknown;True
28;self-employed;married;tertiary;True;0;True;True;cellular;23;jul;339;4;-1;0;unknown;True
53;management;divorced;tertiary;True;6388;True;True;telephone;23;jul;203;2;-1;0;unknown;True
41;admin.;divorced;secondary;True;0;True;True;cellular;23;jul;400;2;-1;0;unknown;True
28;technician;single;secondary;True;390;True;True;cellular;23;jul;475;2;-1;0;unknown;True
51;management;married;tertiary;True;0;True;True;cellular;23;jul;58;2;-1;0;unknown;True
56;admin.;divorced;secondary;True;-429;True;True;cellular;23;jul;229;4;-1;0;unknown;True
56;management;married;tertiary;True;94;True;True;cellular;23;jul;530;3;-1;0;unknown;True
44;management;married;tertiary;True;332;True;True;cellular;23;jul;497;5;-1;0;unknown;True
30;admin.;single;tertiary;True;536;True;True;cellular;23;jul;81;1;-1;0;unknown;True
58;retired;divorced;unknown;True;5920;True;True;cellular;23;jul;255;1;-1;0;unknown;True
41;management;divorced;tertiary;True;846;True;True;cellular;23;jul;206;3;-1;0;unknown;True
51;admin.;married;tertiary;True;1463;True;True;telephone;23;jul;185;1;-1;0;unknown;True
36;management;married;tertiary;True;699;True;True;cellular;23;jul;125;1;-1;0;unknown;True
42;housemaid;married;secondary;True;279;True;True;cellular;23;jul;673;1;-1;0;unknown;True
28;student;single;secondary;True;153;True;True;cellular;23;jul;1124;2;-1;0;unknown;True
27;technician;married;secondary;True;-392;True;True;cellular;23;jul;228;2;-1;0;unknown;True
29;student;single;secondary;True;181;True;True;cellular;23;jul;180;1;-1;0;unknown;True
45;admin.;married;secondary;True;524;True;True;cellular;23;jul;808;1;-1;0;unknown;True
41;management;married;tertiary;True;1408;True;True;cellular;23;jul;403;3;-1;0;unknown;True
44;services;married;secondary;True;-18;True;True;cellular;23;jul;510;2;-1;0;unknown;True
39;technician;married;secondary;True;694;True;True;cellular;23;jul;413;5;-1;0;unknown;True
27;services;married;secondary;True;0;True;True;cellular;23;jul;198;13;-1;0;unknown;True
31;admin.;single;secondary;True;378;True;True;cellular;23;jul;421;2;-1;0;unknown;True
48;management;married;tertiary;True;291;True;True;telephone;23;jul;350;2;-1;0;unknown;True
52;blue-collar;married;primary;True;0;True;True;cellular;23;jul;322;3;-1;0;unknown;True
44;management;married;secondary;True;8262;True;True;cellular;23;jul;201;16;-1;0;unknown;True
51;admin.;single;secondary;True;895;True;True;cellular;23;jul;638;2;-1;0;unknown;True
59;retired;married;secondary;True;1449;True;True;cellular;23;jul;437;2;-1;0;unknown;True
40;blue-collar;single;secondary;True;61;True;True;cellular;23;jul;68;2;-1;0;unknown;True
54;management;divorced;secondary;True;299;True;True;cellular;23;jul;147;4;-1;0;unknown;True
60;technician;married;secondary;True;591;True;True;telephone;23;jul;248;2;-1;0;unknown;True
30;entrepreneur;divorced;secondary;True;151;True;True;cellular;23;jul;108;4;-1;0;unknown;True
32;admin.;single;secondary;True;1291;True;True;cellular;23;jul;110;2;-1;0;unknown;True
37;admin.;married;secondary;True;536;True;True;cellular;23;jul;328;2;-1;0;unknown;True
25;services;married;secondary;True;72;True;True;cellular;23;jul;305;2;-1;0;unknown;True
56;blue-collar;married;primary;True;0;True;True;telephone;23;jul;293;5;-1;0;unknown;True
51;technician;married;secondary;True;0;True;True;cellular;23;jul;68;3;-1;0;unknown;True
47;blue-collar;married;secondary;True;1110;True;True;telephone;23;jul;329;3;-1;0;unknown;True
42;blue-collar;married;unknown;True;149;True;True;telephone;23;jul;329;3;-1;0;unknown;True
37;entrepreneur;married;unknown;True;1958;True;True;cellular;23;jul;609;2;-1;0;unknown;True
56;retired;married;primary;True;2399;True;True;cellular;23;jul;652;2;-1;0;unknown;True
36;admin.;married;secondary;True;212;True;True;cellular;23;jul;1201;6;-1;0;unknown;True
26;management;single;tertiary;True;2356;True;True;cellular;23;jul;252;6;-1;0;unknown;True
51;self-employed;married;secondary;True;95;True;True;cellular;23;jul;1309;4;-1;0;unknown;True
33;technician;married;secondary;True;844;True;True;cellular;23;jul;476;3;-1;0;unknown;True
31;technician;single;secondary;True;1014;True;True;cellular;23;jul;158;4;-1;0;unknown;True
41;blue-collar;married;primary;True;4;True;True;cellular;23;jul;74;5;-1;0;unknown;True
53;entrepreneur;married;tertiary;True;49;True;True;cellular;23;jul;419;5;-1;0;unknown;True
57;retired;married;secondary;True;3382;True;True;telephone;23;jul;165;2;-1;0;unknown;True
37;management;married;tertiary;True;216;True;True;cellular;23;jul;408;3;-1;0;unknown;True
47;blue-collar;married;secondary;True;13;True;True;telephone;23;jul;135;2;-1;0;unknown;True
26;blue-collar;single;secondary;True;5829;True;True;cellular;23;jul;41;2;-1;0;unknown;True
49;blue-collar;married;secondary;True;3677;True;True;cellular;23;jul;276;3;-1;0;unknown;True
50;retired;married;primary;True;14;True;True;telephone;23;jul;83;4;-1;0;unknown;True
28;services;single;secondary;True;-7;True;True;cellular;23;jul;293;5;-1;0;unknown;True
49;blue-collar;married;primary;True;-57;True;True;telephone;23;jul;161;2;-1;0;unknown;True
53;services;married;primary;True;8918;True;True;telephone;23;jul;173;2;-1;0;unknown;True
52;services;divorced;secondary;True;6;True;True;cellular;23;jul;156;3;-1;0;unknown;True
42;technician;single;secondary;True;2646;True;True;cellular;23;jul;280;4;-1;0;unknown;True
33;services;single;tertiary;True;395;True;True;cellular;23;jul;1359;6;-1;0;unknown;True
56;blue-collar;married;secondary;True;527;True;True;telephone;23;jul;122;4;-1;0;unknown;True
59;technician;married;secondary;True;135;True;True;cellular;23;jul;416;4;-1;0;unknown;True
51;admin.;married;secondary;True;52;True;True;telephone;23;jul;36;15;-1;0;unknown;True
28;self-employed;single;secondary;True;3761;True;True;cellular;23;jul;623;3;-1;0;unknown;True
51;admin.;divorced;secondary;True;21;True;True;cellular;23;jul;53;17;-1;0;unknown;True
38;admin.;divorced;secondary;True;74;True;True;cellular;23;jul;279;3;-1;0;unknown;True
59;services;married;secondary;True;204;True;True;cellular;23;jul;286;2;-1;0;unknown;True
38;entrepreneur;married;tertiary;True;0;True;True;cellular;23;jul;532;2;-1;0;unknown;True
33;blue-collar;single;tertiary;True;457;True;True;cellular;23;jul;107;4;-1;0;unknown;True
30;self-employed;married;unknown;True;1712;True;True;cellular;23;jul;933;2;-1;0;unknown;True
39;admin.;divorced;tertiary;True;1087;True;True;cellular;23;jul;85;2;-1;0;unknown;True
49;blue-collar;married;primary;True;0;True;True;telephone;23;jul;97;6;-1;0;unknown;True
47;blue-collar;married;unknown;True;30;True;True;cellular;23;jul;498;2;-1;0;unknown;True
27;self-employed;single;tertiary;True;1;True;True;cellular;23;jul;171;4;-1;0;unknown;True
32;housemaid;single;tertiary;True;93;True;True;cellular;23;jul;495;2;-1;0;unknown;True
53;technician;married;secondary;True;944;True;True;cellular;23;jul;799;4;-1;0;unknown;True
55;management;divorced;tertiary;True;36;True;True;cellular;23;jul;111;2;-1;0;unknown;True
26;technician;single;secondary;True;831;True;True;cellular;23;jul;84;13;-1;0;unknown;True
35;management;single;tertiary;True;657;True;True;cellular;23;jul;547;2;-1;0;unknown;True
57;blue-collar;married;primary;True;94;True;True;telephone;23;jul;103;5;-1;0;unknown;True
31;admin.;married;secondary;True;1130;True;True;cellular;23;jul;236;5;-1;0;unknown;True
51;management;married;tertiary;True;22557;True;True;telephone;23;jul;71;3;-1;0;unknown;True
39;blue-collar;married;primary;True;163;True;True;telephone;23;jul;192;5;-1;0;unknown;True
28;admin.;married;secondary;True;1;True;True;cellular;24;jul;50;4;-1;0;unknown;True
56;management;married;unknown;True;0;True;True;cellular;24;jul;54;29;-1;0;unknown;True
30;technician;single;tertiary;True;-3;True;True;cellular;24;jul;57;4;-1;0;unknown;True
57;services;married;secondary;True;204;True;True;telephone;24;jul;70;3;-1;0;unknown;True
35;technician;married;tertiary;True;-290;True;True;cellular;24;jul;265;3;-1;0;unknown;True
26;blue-collar;married;secondary;True;242;True;True;cellular;24;jul;117;2;-1;0;unknown;True
40;services;married;secondary;True;471;True;True;cellular;24;jul;430;4;-1;0;unknown;True
29;technician;single;tertiary;True;2485;True;True;telephone;24;jul;48;6;-1;0;unknown;True
48;technician;married;secondary;True;93;True;True;cellular;24;jul;537;2;-1;0;unknown;True
30;self-employed;married;primary;True;1380;True;True;cellular;24;jul;259;9;-1;0;unknown;True
34;management;single;tertiary;True;3282;True;True;cellular;24;jul;143;4;-1;0;unknown;True
47;technician;single;tertiary;True;31;True;True;cellular;24;jul;63;4;-1;0;unknown;True
31;management;single;tertiary;True;241;True;True;cellular;24;jul;241;3;-1;0;unknown;True
34;management;married;tertiary;True;48;True;True;cellular;24;jul;357;7;-1;0;unknown;True
39;management;married;secondary;True;0;True;True;cellular;24;jul;21;21;-1;0;unknown;True
38;admin.;married;secondary;True;3091;True;True;cellular;24;jul;13;2;-1;0;unknown;True
45;blue-collar;married;primary;True;0;True;True;telephone;24;jul;32;1;-1;0;unknown;True
42;housemaid;single;primary;True;206;True;True;cellular;24;jul;148;1;-1;0;unknown;True
35;technician;divorced;secondary;True;0;True;True;cellular;24;jul;262;2;-1;0;unknown;True
29;admin.;single;secondary;True;768;True;True;cellular;24;jul;119;5;-1;0;unknown;True
40;management;married;tertiary;True;0;True;True;cellular;24;jul;53;1;-1;0;unknown;True
46;blue-collar;married;primary;True;0;True;True;cellular;24;jul;92;1;-1;0;unknown;True
42;admin.;divorced;secondary;True;0;True;True;cellular;24;jul;226;1;-1;0;unknown;True
27;services;single;tertiary;True;1501;True;True;cellular;24;jul;187;1;-1;0;unknown;True
47;technician;married;secondary;True;232;True;True;cellular;24;jul;208;1;-1;0;unknown;True
57;retired;divorced;primary;True;0;True;True;cellular;24;jul;125;2;-1;0;unknown;True
51;entrepreneur;married;unknown;True;29;True;True;cellular;24;jul;162;1;-1;0;unknown;True
25;management;single;tertiary;True;137;True;True;cellular;24;jul;281;3;-1;0;unknown;True
40;services;married;secondary;True;0;True;True;cellular;24;jul;139;1;-1;0;unknown;True
37;technician;married;secondary;True;0;True;True;cellular;24;jul;101;1;-1;0;unknown;True
60;technician;single;secondary;True;12;True;True;cellular;24;jul;205;1;-1;0;unknown;True
43;management;married;tertiary;True;-183;True;True;cellular;24;jul;65;1;-1;0;unknown;True
45;technician;married;secondary;True;1415;True;True;cellular;24;jul;311;1;-1;0;unknown;True
56;technician;married;secondary;True;582;True;True;cellular;24;jul;114;4;-1;0;unknown;True
50;technician;married;secondary;True;503;True;True;cellular;24;jul;186;2;-1;0;unknown;True
36;blue-collar;married;unknown;True;0;True;True;cellular;24;jul;120;5;-1;0;unknown;True
34;self-employed;married;secondary;True;179;True;True;cellular;24;jul;137;4;-1;0;unknown;True
37;admin.;divorced;secondary;True;0;True;True;cellular;24;jul;91;1;-1;0;unknown;True
59;retired;divorced;secondary;True;319;True;True;cellular;24;jul;129;1;-1;0;unknown;True
53;services;married;secondary;True;1065;True;True;cellular;24;jul;211;1;-1;0;unknown;True
53;management;married;tertiary;True;1102;True;True;cellular;24;jul;78;1;-1;0;unknown;True
56;management;divorced;tertiary;True;535;True;True;cellular;24;jul;67;1;-1;0;unknown;True
34;technician;single;secondary;True;3;True;True;cellular;24;jul;71;1;-1;0;unknown;True
34;management;single;tertiary;True;0;True;True;cellular;24;jul;174;3;-1;0;unknown;True
34;technician;married;tertiary;True;4;True;True;telephone;24;jul;70;1;-1;0;unknown;True
42;entrepreneur;married;tertiary;True;-14;True;True;cellular;24;jul;58;2;-1;0;unknown;True
24;unemployed;single;tertiary;True;-164;True;True;cellular;24;jul;117;4;-1;0;unknown;True
34;self-employed;single;tertiary;True;693;True;True;cellular;24;jul;130;1;-1;0;unknown;True
29;admin.;married;secondary;True;544;True;True;cellular;24;jul;97;2;-1;0;unknown;True
34;management;single;tertiary;True;1;True;True;cellular;24;jul;76;1;-1;0;unknown;True
32;technician;married;tertiary;True;2553;True;True;cellular;24;jul;459;7;-1;0;unknown;True
29;services;married;secondary;True;31;True;True;cellular;24;jul;71;5;-1;0;unknown;True
51;retired;divorced;primary;True;43;True;True;cellular;24;jul;212;2;-1;0;unknown;True
28;technician;married;secondary;True;158;True;True;telephone;24;jul;77;1;-1;0;unknown;True
43;entrepreneur;married;unknown;True;0;True;True;cellular;24;jul;380;1;-1;0;unknown;True
38;management;single;tertiary;True;0;True;True;cellular;24;jul;164;1;-1;0;unknown;True
